timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1673162503460,584,html,200,OK,tidal_users 1-68,text,true,,97948,135,3,3,https://www.w3schools.com/html/default.asp,94,0,0
1673162503476,645,html,200,OK,tidal_users 1-69,text,true,,97948,135,4,4,https://www.w3schools.com/html/default.asp,87,0,0
1673162504044,278,css,200,OK,tidal_users 1-68,text,true,,101127,134,4,4,https://www.w3schools.com/css/default.asp,92,0,0
1673162504010,392,html,200,OK,tidal_users 1-70,text,true,,97948,135,3,3,https://www.w3schools.com/html/default.asp,97,0,0
1673162504115,461,HomePage,200,OK,tidal_users 1-71,text,true,,119682,119,3,3,https://www.w3schools.com/,283,0,189
1673162504122,616,css,200,OK,tidal_users 1-69,text,true,,101127,134,4,4,https://www.w3schools.com/css/default.asp,88,0,0
1673162504576,185,html,200,OK,tidal_users 1-71,text,true,,97948,135,3,3,https://www.w3schools.com/html/default.asp,93,0,0
1673162504402,391,css,200,OK,tidal_users 1-70,text,true,,101127,134,3,3,https://www.w3schools.com/css/default.asp,96,0,0
1673162504762,188,css,200,OK,tidal_users 1-71,text,true,,101127,134,2,2,https://www.w3schools.com/css/default.asp,93,0,0
1673162504615,379,HomePage,200,OK,tidal_users 1-72,text,true,,119682,119,1,1,https://www.w3schools.com/,284,0,191
1673162505116,398,HomePage,200,OK,tidal_users 1-73,text,true,,119682,119,2,2,https://www.w3schools.com/,297,0,199
1673162504994,558,html,200,OK,tidal_users 1-72,text,true,,97948,135,2,2,https://www.w3schools.com/html/default.asp,93,0,0
